fl_date,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,op_carrier_fl_num,origin_airport_id,origin,dest_airport_id,dest,dep_delay,arr_delay,cancelled,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,dep_hour,arr_hour,delayed,haul,month,season,dep_time_of_the_day,dest_code,carrier_code,unique_carrier_code,label
2019-09-24,DL,1947,DL,1947,13487,MSP,12892,LAX,-6.0,-28.0,0.0,229.0,207.0,187.0,1.0,1535.0,0.0,0.0,0.0,0.0,0.0,12,14,0,SHORT,9,autumn,afternoon,161,3,7,0
2018-08-21,AS,2807,QX,2807,11884,GEG,14057,PDX,3.0,16.0,0.0,69.0,82.0,55.0,1.0,279.0,0.0,0.0,16.0,0.0,0.0,7,9,1,SHORT,8,summer,morning,223,1,20,1
2019-05-03,DL,2945,DL,2945,11278,DCA,11433,DTW,130.0,145.0,0.0,89.0,104.0,66.0,1.0,405.0,130.0,0.0,15.0,0.0,0.0,14,16,1,SHORT,5,spring,afternoon,84,3,7,1
2019-01-24,UA,6018,YV,6018,11298,DFW,12264,IAD,-2.0,-15.0,0.0,167.0,154.0,126.0,1.0,1172.0,0.0,0.0,0.0,0.0,0.0,17,20,0,SHORT,1,winter,afternoon,138,8,24,0
2018-03-20,DL,2749,DL,2749,11996,GSP,10397,ATL,24.0,24.0,0.0,62.0,62.0,33.0,1.0,153.0,0.0,0.0,0.0,0.0,24.0,13,14,1,SHORT,3,spring,afternoon,16,3,7,1
2018-03-11,WN,2441,WN,2441,14679,SAN,14893,SMF,5.0,-3.0,0.0,90.0,82.0,71.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,12,14,0,SHORT,3,spring,afternoon,285,10,23,0
2019-08-27,AS,2031,QX,2031,10275,ALW,14747,SEA,-3.0,0.0,0.0,65.0,68.0,46.0,1.0,213.0,0.0,0.0,0.0,0.0,0.0,13,14,0,SHORT,8,summer,afternoon,272,1,20,1
2019-12-04,UA,1158,UA,1158,12892,LAX,12173,HNL,1.0,9.0,0.0,353.0,361.0,322.0,1.0,2556.0,0.0,0.0,0.0,0.0,0.0,8,12,1,SHORT,12,winter,morning,131,8,21,1
2018-09-23,UA,5185,OO,5185,13433,MOT,11292,DEN,-4.0,5.0,0.0,115.0,124.0,94.0,1.0,604.0,0.0,0.0,0.0,0.0,0.0,13,14,1,SHORT,9,autumn,afternoon,76,8,18,1
2018-05-31,AA,4089,MQ,4089,14122,PIT,10721,BOS,-7.0,6.0,0.0,103.0,116.0,73.0,1.0,496.0,0.0,0.0,0.0,0.0,0.0,16,18,1,SHORT,5,spring,afternoon,37,0,15,1
2019-07-24,UA,5909,OO,5909,12892,LAX,10713,BOI,-6.0,-17.0,0.0,130.0,119.0,96.0,1.0,674.0,0.0,0.0,0.0,0.0,0.0,19,22,0,SHORT,7,summer,evening,36,8,18,0
2018-04-27,UA,6240,YV,6240,11298,DFW,12266,IAH,-5.0,-24.0,0.0,77.0,58.0,45.0,1.0,224.0,0.0,0.0,0.0,0.0,0.0,9,10,0,SHORT,4,spring,morning,140,8,24,0
2018-11-22,AA,5927,YV,5927,14730,SDF,11298,DFW,-6.0,-17.0,0.0,147.0,136.0,110.0,1.0,733.0,0.0,0.0,0.0,0.0,0.0,16,17,0,SHORT,11,autumn,afternoon,77,0,24,0
2018-03-20,AA,366,AA,366,13303,MIA,14100,PHL,13.0,55.0,0.0,177.0,219.0,134.0,1.0,1013.0,13.0,0.0,42.0,0.0,0.0,21,1,1,SHORT,3,spring,evening,227,0,1,1
2018-01-12,AA,4580,YX,4580,14100,PHL,14576,ROC,25.0,13.0,0.0,79.0,67.0,44.0,1.0,257.0,0.0,0.0,0.0,0.0,0.0,13,14,1,SHORT,1,winter,afternoon,256,0,25,1
2019-12-17,NK,1012,NK,1012,14635,RSW,11618,EWR,-7.0,-24.0,0.0,167.0,150.0,125.0,1.0,1068.0,0.0,0.0,0.0,0.0,0.0,10,12,0,SHORT,12,winter,morning,97,7,16,0
2018-01-12,UA,4531,G7,4531,11193,CVG,11292,DEN,0.0,-15.0,0.0,193.0,178.0,145.0,1.0,1069.0,0.0,0.0,0.0,0.0,0.0,9,10,0,SHORT,1,winter,morning,76,8,12,0
2018-03-02,DL,4620,OO,4620,14869,SLC,14893,SMF,-9.0,0.0,0.0,111.0,120.0,91.0,1.0,532.0,0.0,0.0,0.0,0.0,0.0,15,16,0,SHORT,3,spring,afternoon,285,3,18,1
2019-06-23,WN,3884,WN,3884,15016,STL,13487,MSP,21.0,9.0,0.0,90.0,78.0,66.0,1.0,448.0,0.0,0.0,0.0,0.0,0.0,22,23,1,SHORT,6,summer,night,204,10,23,1
2019-01-09,AA,3598,MQ,3598,11003,CID,13930,ORD,-9.0,-28.0,0.0,87.0,68.0,44.0,1.0,196.0,0.0,0.0,0.0,0.0,0.0,5,7,0,SHORT,1,winter,night,216,0,15,0
2019-07-28,AS,1374,AS,1374,14057,PDX,14831,SJC,-11.0,0.0,0.0,105.0,116.0,97.0,1.0,569.0,0.0,0.0,0.0,0.0,0.0,20,22,0,SHORT,7,summer,evening,280,1,2,1
2019-04-17,WN,2123,WN,2123,11259,DAL,12992,LIT,6.0,-5.0,0.0,70.0,59.0,45.0,1.0,296.0,0.0,0.0,0.0,0.0,0.0,9,10,0,SHORT,4,spring,morning,171,10,23,0
2018-01-05,UA,3483,YX,3483,12266,IAH,14122,PIT,-9.0,-20.0,0.0,169.0,158.0,143.0,1.0,1117.0,0.0,0.0,0.0,0.0,0.0,17,21,0,SHORT,1,winter,afternoon,234,8,25,0
2019-07-24,AS,2325,QX,2325,14057,PDX,14489,RDM,-6.0,-10.0,0.0,45.0,41.0,26.0,1.0,116.0,0.0,0.0,0.0,0.0,0.0,11,12,0,SHORT,7,summer,morning,248,1,20,0
2018-05-05,DL,1553,DL,1553,10140,ABQ,14869,SLC,-1.0,-6.0,0.0,97.0,92.0,78.0,1.0,493.0,0.0,0.0,0.0,0.0,0.0,5,7,0,SHORT,5,spring,night,283,3,7,0
2019-04-05,WN,1351,WN,1351,10821,BWI,14492,RDU,21.0,14.0,0.0,70.0,63.0,52.0,1.0,255.0,0.0,0.0,0.0,0.0,0.0,14,15,1,SHORT,4,spring,afternoon,249,10,23,1
2018-04-27,UA,981,UA,981,12266,IAH,15304,TPA,-6.0,-18.0,0.0,127.0,115.0,101.0,1.0,787.0,0.0,0.0,0.0,0.0,0.0,7,10,0,SHORT,4,spring,morning,301,8,21,0
2018-12-04,DL,1198,DL,1198,10397,ATL,14524,RIC,0.0,-15.0,0.0,94.0,79.0,63.0,1.0,481.0,0.0,0.0,0.0,0.0,0.0,17,18,0,SHORT,12,winter,afternoon,252,3,7,0
2018-05-21,DL,2271,DL,2271,14027,PBI,10397,ATL,79.0,68.0,0.0,105.0,94.0,75.0,1.0,545.0,68.0,0.0,0.0,0.0,0.0,10,11,1,SHORT,5,spring,morning,16,3,7,1
2018-07-06,UA,1927,UA,1927,12264,IAD,12266,IAH,-3.0,-7.0,0.0,176.0,172.0,155.0,1.0,1190.0,0.0,0.0,0.0,0.0,0.0,21,23,0,SHORT,7,summer,evening,140,8,21,0
2019-01-09,DL,4886,OO,4886,10397,ATL,12951,LFT,18.0,10.0,0.0,115.0,107.0,76.0,1.0,503.0,0.0,0.0,0.0,0.0,0.0,16,17,1,SHORT,1,winter,afternoon,167,3,18,1
2018-02-24,WN,5430,WN,5430,10397,ATL,11292,DEN,16.0,24.0,0.0,210.0,218.0,201.0,1.0,1199.0,14.0,0.0,8.0,0.0,2.0,18,19,1,SHORT,2,winter,evening,76,10,23,1
2018-12-04,DL,967,DL,967,13487,MSP,12889,LAS,-5.0,-19.0,0.0,230.0,216.0,183.0,1.0,1299.0,0.0,0.0,0.0,0.0,0.0,6,8,0,SHORT,12,winter,morning,159,3,7,0
2018-02-09,UA,5582,OO,5582,11292,DEN,11109,COS,-3.0,65.0,0.0,45.0,113.0,24.0,1.0,73.0,0.0,0.0,65.0,0.0,0.0,20,21,1,SHORT,2,winter,evening,62,8,18,1
2019-07-30,WN,1494,WN,1494,14869,SLC,10821,BWI,0.0,-24.0,0.0,250.0,226.0,214.0,1.0,1865.0,0.0,0.0,0.0,0.0,0.0,15,21,0,SHORT,7,summer,afternoon,45,10,23,0
2018-01-02,B6,261,B6,261,10721,BOS,14843,SJU,19.0,49.0,0.0,240.0,270.0,227.0,1.0,1674.0,19.0,0.0,30.0,0.0,0.0,21,2,1,SHORT,1,winter,evening,282,2,4,1
2019-04-27,UA,5294,OO,5294,11292,DEN,10627,BIS,-1.0,-9.0,0.0,103.0,95.0,74.0,1.0,516.0,0.0,0.0,0.0,0.0,0.0,17,19,0,SHORT,4,spring,afternoon,30,8,18,0
2019-10-06,WN,2778,WN,2778,15016,STL,13232,MDW,15.0,3.0,0.0,70.0,58.0,43.0,1.0,251.0,0.0,0.0,0.0,0.0,0.0,11,12,1,SHORT,10,autumn,morning,184,10,23,1
2018-05-25,AA,195,AA,195,13303,MIA,13204,MCO,-6.0,-10.0,0.0,65.0,61.0,39.0,1.0,192.0,0.0,0.0,0.0,0.0,0.0,9,10,0,SHORT,5,spring,morning,182,0,1,0
2018-11-20,AA,6088,CP,6088,14057,PDX,12892,LAX,-1.0,-10.0,0.0,142.0,133.0,111.0,1.0,834.0,0.0,0.0,0.0,0.0,0.0,11,13,0,SHORT,11,autumn,morning,161,0,6,0
2018-11-06,DL,5018,9E,5018,11433,DTW,14524,RIC,-8.0,-2.0,0.0,99.0,105.0,69.0,1.0,456.0,0.0,0.0,0.0,0.0,0.0,15,17,0,SHORT,11,autumn,afternoon,252,3,0,0
2018-11-30,AA,1497,AA,1497,11298,DFW,10721,BOS,-5.0,-15.0,0.0,217.0,207.0,186.0,1.0,1562.0,0.0,0.0,0.0,0.0,0.0,9,13,0,SHORT,11,autumn,morning,37,0,1,0
2019-01-08,UA,3666,YX,3666,13487,MSP,12266,IAH,1.0,-10.0,0.0,185.0,174.0,150.0,1.0,1034.0,0.0,0.0,0.0,0.0,0.0,17,20,0,SHORT,1,winter,afternoon,140,8,25,0
2019-07-28,UA,2425,UA,2425,13204,MCO,12266,IAH,434.0,443.0,0.0,152.0,161.0,112.0,1.0,854.0,434.0,0.0,9.0,0.0,0.0,22,0,1,SHORT,7,summer,night,140,8,21,1
2018-12-07,UA,4110,EV,4110,12264,IAD,13931,ORF,-7.0,-19.0,0.0,65.0,53.0,31.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,17,18,0,SHORT,12,winter,afternoon,217,8,9,0
2018-09-28,DL,1416,DL,1416,12451,JAX,10397,ATL,-7.0,-11.0,0.0,76.0,72.0,43.0,1.0,270.0,0.0,0.0,0.0,0.0,0.0,17,18,0,SHORT,9,autumn,afternoon,16,3,7,0
2019-04-16,UA,6006,YV,6006,12264,IAD,13931,ORF,-5.0,-11.0,0.0,62.0,56.0,36.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,12,13,0,SHORT,4,spring,afternoon,217,8,24,0
2018-06-27,B6,359,B6,359,12478,JFK,10800,BUR,-11.0,-47.0,0.0,390.0,354.0,319.0,1.0,2465.0,0.0,0.0,0.0,0.0,0.0,16,19,0,SHORT,6,summer,afternoon,44,2,4,0
2018-02-06,AA,2064,AA,2064,10423,AUS,11057,CLT,-5.0,-13.0,0.0,161.0,153.0,127.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,6,10,0,SHORT,2,winter,morning,57,0,1,0
2019-03-21,UA,4570,G7,4570,14252,PSC,11292,DEN,-11.0,-12.0,0.0,145.0,144.0,120.0,1.0,852.0,0.0,0.0,0.0,0.0,0.0,6,9,0,SHORT,3,spring,morning,76,8,12,0
2019-01-02,UA,4500,G7,4500,11292,DEN,14489,RDM,-8.0,-27.0,0.0,171.0,152.0,120.0,1.0,898.0,0.0,0.0,0.0,0.0,0.0,19,20,0,SHORT,1,winter,evening,248,8,12,0
2018-07-12,WN,1597,WN,1597,10397,ATL,11066,CMH,-4.0,1.0,0.0,95.0,100.0,83.0,1.0,447.0,0.0,0.0,0.0,0.0,0.0,8,10,1,SHORT,7,summer,morning,58,10,23,1
2018-03-11,AA,4949,PT,4949,13296,MHT,14100,PHL,2.0,-3.0,0.0,95.0,90.0,68.0,1.0,289.0,0.0,0.0,0.0,0.0,0.0,10,12,0,SHORT,3,spring,morning,227,0,19,0
2018-03-05,WN,2035,WN,2035,10599,BHM,11259,DAL,0.0,-5.0,0.0,115.0,110.0,97.0,1.0,587.0,0.0,0.0,0.0,0.0,0.0,7,8,0,SHORT,3,spring,morning,72,10,23,0
2018-01-02,WN,668,WN,668,12191,HOU,13495,MSY,0.0,-1.0,0.0,60.0,59.0,41.0,1.0,302.0,0.0,0.0,0.0,0.0,0.0,18,19,0,SHORT,1,winter,evening,205,10,23,0
2019-11-25,UA,4553,G7,4553,10135,ABE,13930,ORD,-7.0,-16.0,0.0,140.0,131.0,104.0,1.0,654.0,0.0,0.0,0.0,0.0,0.0,17,18,0,SHORT,11,autumn,afternoon,216,8,12,0
2018-08-27,DL,53,DL,53,13487,MSP,11433,DTW,23.0,21.0,0.0,98.0,96.0,69.0,1.0,528.0,21.0,0.0,0.0,0.0,0.0,15,18,1,SHORT,8,summer,afternoon,84,3,7,1
2019-04-06,AS,2359,QX,2359,14057,PDX,14771,SFO,3.0,0.0,0.0,115.0,112.0,89.0,1.0,550.0,0.0,0.0,0.0,0.0,0.0,21,23,0,SHORT,4,spring,evening,274,1,20,1
2019-10-30,UA,1127,UA,1127,11697,FLL,11292,DEN,-8.0,-17.0,0.0,267.0,258.0,241.0,1.0,1703.0,0.0,0.0,0.0,0.0,0.0,15,17,0,SHORT,10,autumn,afternoon,76,8,21,0
2018-03-05,WN,1345,WN,1345,14831,SJC,14570,RNO,-7.0,-13.0,0.0,55.0,49.0,38.0,1.0,188.0,0.0,0.0,0.0,0.0,0.0,17,18,0,SHORT,3,spring,afternoon,254,10,23,0
2018-09-27,UA,5068,OO,5068,11027,CKB,12264,IAD,0.0,-25.0,0.0,70.0,45.0,29.0,1.0,151.0,0.0,0.0,0.0,0.0,0.0,6,6,0,SHORT,9,autumn,morning,138,8,18,0
2019-12-14,AS,136,AS,136,10299,ANC,14747,SEA,-10.0,-30.0,0.0,210.0,190.0,171.0,1.0,1448.0,0.0,0.0,0.0,0.0,0.0,17,21,0,SHORT,12,winter,afternoon,272,1,2,0
2018-01-16,AA,1702,AA,1702,11057,CLT,10792,BUF,-4.0,-17.0,0.0,104.0,91.0,74.0,1.0,546.0,0.0,0.0,0.0,0.0,0.0,19,21,0,SHORT,1,winter,evening,43,0,1,0
2018-12-28,WN,4788,WN,4788,12892,LAX,14869,SLC,-3.0,-3.0,0.0,105.0,105.0,94.0,1.0,590.0,0.0,0.0,0.0,0.0,0.0,20,23,0,SHORT,12,winter,evening,283,10,23,0
2018-02-07,WN,6433,WN,6433,14893,SMF,14747,SEA,-4.0,-3.0,0.0,115.0,116.0,103.0,1.0,605.0,0.0,0.0,0.0,0.0,0.0,20,22,0,SHORT,2,winter,evening,272,10,23,0
2018-08-22,WN,1751,WN,1751,12889,LAS,15304,TPA,-3.0,-8.0,0.0,265.0,260.0,232.0,1.0,1984.0,0.0,0.0,0.0,0.0,0.0,8,15,0,SHORT,8,summer,morning,301,10,23,0
2019-02-21,AA,2756,AA,2756,12478,JFK,14107,PHX,10.0,28.0,0.0,350.0,368.0,337.0,1.0,2153.0,0.0,0.0,18.0,0.0,10.0,21,1,1,SHORT,2,winter,evening,228,0,1,1
2018-10-22,AA,5949,YV,5949,11298,DFW,12278,ICT,21.0,16.0,0.0,74.0,69.0,57.0,1.0,328.0,16.0,0.0,0.0,0.0,0.0,16,17,1,SHORT,10,autumn,afternoon,141,0,24,1
2018-05-08,UA,4172,EV,4172,12266,IAH,11982,GRK,-7.0,-17.0,0.0,65.0,55.0,33.0,1.0,166.0,0.0,0.0,0.0,0.0,0.0,14,15,0,SHORT,5,spring,afternoon,121,8,9,0
2018-04-22,AA,1354,AA,1354,11057,CLT,14492,RDU,59.0,60.0,0.0,55.0,56.0,34.0,1.0,130.0,0.0,0.0,1.0,0.0,59.0,17,18,1,SHORT,4,spring,afternoon,249,0,1,1
2018-08-15,NK,278,NK,278,13577,MYR,11146,CRW,-10.0,-12.0,0.0,69.0,67.0,53.0,1.0,356.0,0.0,0.0,0.0,0.0,0.0,9,10,0,SHORT,8,summer,morning,66,7,16,0
2018-12-18,WN,158,WN,158,10821,BWI,14027,PBI,23.0,14.0,0.0,150.0,141.0,126.0,1.0,883.0,0.0,0.0,0.0,0.0,0.0,16,18,1,SHORT,12,winter,afternoon,222,10,23,1
2018-04-22,AA,3235,OO,3235,13930,ORD,13485,MSN,-10.0,-15.0,0.0,56.0,51.0,25.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,16,17,0,SHORT,4,spring,afternoon,202,0,18,0
2019-01-18,AS,388,AS,388,14771,SFO,14679,SAN,-5.0,-15.0,0.0,95.0,85.0,65.0,1.0,447.0,0.0,0.0,0.0,0.0,0.0,11,13,0,SHORT,1,winter,morning,261,1,2,0
2018-07-31,DL,5527,EV,5527,10397,ATL,14098,PHF,57.0,83.0,0.0,99.0,125.0,74.0,1.0,508.0,0.0,0.0,26.0,0.0,57.0,22,0,1,SHORT,7,summer,night,226,3,9,1
2019-06-19,AA,3678,MQ,3678,13930,ORD,14783,SGF,-3.0,13.0,0.0,94.0,110.0,71.0,1.0,438.0,0.0,0.0,0.0,0.0,0.0,14,15,1,SHORT,6,summer,afternoon,275,0,15,1
2019-04-04,UA,1425,UA,1425,10721,BOS,11618,EWR,70.0,72.0,0.0,98.0,100.0,57.0,1.0,200.0,0.0,0.0,72.0,0.0,0.0,17,18,1,SHORT,4,spring,afternoon,97,8,21,1
2019-03-23,UA,5629,OO,5629,11292,DEN,11423,DSM,182.0,174.0,0.0,104.0,96.0,77.0,1.0,589.0,133.0,0.0,0.0,0.0,41.0,13,16,1,SHORT,3,spring,afternoon,83,8,18,1
2018-12-16,UA,637,UA,637,11618,EWR,14771,SFO,-3.0,-32.0,0.0,395.0,366.0,325.0,1.0,2565.0,0.0,0.0,0.0,0.0,0.0,8,12,0,SHORT,12,winter,morning,274,8,21,0
2018-12-28,UA,4939,C5,4939,13296,MHT,11618,EWR,288.0,274.0,0.0,93.0,79.0,55.0,1.0,209.0,0.0,0.0,273.0,0.0,1.0,21,22,1,SHORT,12,winter,evening,97,8,5,1
2018-08-08,DL,7399,OO,7399,13487,MSP,12129,HIB,-5.0,-12.0,0.0,64.0,57.0,34.0,1.0,174.0,0.0,0.0,0.0,0.0,0.0,11,12,0,SHORT,8,summer,morning,129,3,18,0
2018-04-25,AA,1521,AA,1521,13303,MIA,14492,RDU,-4.0,-14.0,0.0,136.0,126.0,106.0,1.0,700.0,0.0,0.0,0.0,0.0,0.0,15,17,0,SHORT,4,spring,afternoon,249,0,1,0
2019-03-30,AA,1669,AA,1669,11618,EWR,11057,CLT,-1.0,-10.0,0.0,110.0,101.0,78.0,1.0,529.0,0.0,0.0,0.0,0.0,0.0,5,6,0,SHORT,3,spring,night,57,0,1,0
2018-08-08,WN,665,WN,665,12191,HOU,12892,LAX,54.0,34.0,0.0,220.0,200.0,179.0,1.0,1390.0,3.0,0.0,0.0,0.0,31.0,18,19,1,SHORT,8,summer,evening,161,10,23,1
2018-03-20,DL,1526,DL,1526,13204,MCO,12953,LGA,301.0,273.0,0.0,165.0,137.0,116.0,1.0,950.0,273.0,0.0,0.0,0.0,0.0,13,15,1,SHORT,3,spring,afternoon,168,3,7,1
2018-03-16,DL,2992,DL,2992,10397,ATL,11481,ECP,10.0,1.0,0.0,65.0,56.0,39.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,21,21,1,SHORT,3,spring,evening,87,3,7,1
2018-06-03,WN,6322,WN,6322,13871,OMA,12889,LAS,1.0,-6.0,0.0,170.0,163.0,148.0,1.0,1099.0,0.0,0.0,0.0,0.0,0.0,16,17,0,SHORT,6,summer,afternoon,159,10,23,0
2019-11-16,AA,1708,AA,1708,11057,CLT,14307,PVD,-5.0,-10.0,0.0,118.0,113.0,93.0,1.0,683.0,0.0,0.0,0.0,0.0,0.0,14,16,0,SHORT,11,autumn,afternoon,243,0,1,0
2018-06-08,UA,4953,C5,4953,10257,ALB,11618,EWR,-11.0,-18.0,0.0,75.0,68.0,31.0,1.0,143.0,0.0,0.0,0.0,0.0,0.0,11,12,0,SHORT,6,summer,morning,97,8,5,0
2019-06-06,AA,1899,AA,1899,14100,PHL,13204,MCO,-2.0,-7.0,0.0,148.0,143.0,112.0,1.0,861.0,0.0,0.0,0.0,0.0,0.0,5,8,0,SHORT,6,summer,night,182,0,1,0
2018-04-06,DL,2919,DL,2919,13487,MSP,15016,STL,-5.0,-14.0,0.0,91.0,82.0,64.0,1.0,448.0,0.0,0.0,0.0,0.0,0.0,6,8,0,SHORT,4,spring,morning,290,3,7,0
2019-06-29,WN,3016,WN,3016,10397,ATL,14492,RDU,1.0,-16.0,0.0,90.0,73.0,58.0,1.0,356.0,0.0,0.0,0.0,0.0,0.0,20,21,0,SHORT,6,summer,evening,249,10,23,0
2019-11-13,DL,4257,OO,4257,13487,MSP,12129,HIB,0.0,-11.0,0.0,67.0,56.0,33.0,1.0,174.0,0.0,0.0,0.0,0.0,0.0,20,21,0,SHORT,11,autumn,evening,129,3,18,0
2018-06-30,WN,4035,WN,4035,14492,RDU,15016,STL,23.0,28.0,0.0,120.0,125.0,101.0,1.0,667.0,23.0,0.0,5.0,0.0,0.0,10,11,1,SHORT,6,summer,morning,290,10,23,1
2018-10-15,AA,3332,MQ,3332,13303,MIA,11066,CMH,49.0,47.0,0.0,160.0,158.0,141.0,1.0,990.0,47.0,0.0,0.0,0.0,0.0,9,11,1,SHORT,10,autumn,morning,58,0,15,1
2019-09-11,AA,2962,OO,2962,11721,FNT,13930,ORD,21.0,9.0,0.0,82.0,70.0,42.0,1.0,223.0,0.0,0.0,0.0,0.0,0.0,15,16,1,SHORT,9,autumn,afternoon,216,0,18,1
2019-08-15,DL,2037,DL,2037,13487,MSP,13930,ORD,6.0,2.0,0.0,88.0,84.0,50.0,1.0,334.0,0.0,0.0,0.0,0.0,0.0,20,22,1,SHORT,8,summer,evening,216,3,7,1
2019-09-09,WN,1230,WN,1230,13204,MCO,13244,MEM,-1.0,-6.0,0.0,120.0,115.0,98.0,1.0,684.0,0.0,0.0,0.0,0.0,0.0,10,11,0,SHORT,9,autumn,morning,186,10,23,0
2018-06-09,DL,5161,9E,5161,12478,JFK,11057,CLT,30.0,17.0,0.0,143.0,130.0,80.0,1.0,541.0,9.0,0.0,0.0,0.0,8.0,19,22,1,SHORT,6,summer,evening,57,3,0,1
2018-07-21,UA,1895,UA,1895,15304,TPA,12266,IAH,-4.0,-5.0,0.0,126.0,125.0,102.0,1.0,787.0,0.0,0.0,0.0,0.0,0.0,7,8,0,SHORT,7,summer,morning,140,8,21,0
2019-09-01,UA,2253,UA,2253,12266,IAH,13871,OMA,-9.0,-14.0,0.0,129.0,124.0,103.0,1.0,781.0,0.0,0.0,0.0,0.0,0.0,21,23,0,SHORT,9,autumn,evening,213,8,21,0
2019-02-04,AA,5648,OH,5648,11057,CLT,13871,OMA,-3.0,-5.0,0.0,170.0,168.0,142.0,1.0,913.0,0.0,0.0,0.0,0.0,0.0,20,21,0,SHORT,2,winter,evening,213,0,17,0
2019-05-24,WN,780,WN,780,11884,GEG,12889,LAS,-6.0,-18.0,0.0,135.0,123.0,108.0,1.0,806.0,0.0,0.0,0.0,0.0,0.0,8,10,0,SHORT,5,spring,morning,159,10,23,0
2018-11-24,WN,6518,WN,6518,14100,PHL,13204,MCO,8.0,2.0,0.0,160.0,154.0,131.0,1.0,861.0,0.0,0.0,0.0,0.0,0.0,16,19,1,SHORT,11,autumn,afternoon,182,10,23,1
2019-10-26,NK,558,NK,558,11697,FLL,14122,PIT,-1.0,-14.0,0.0,159.0,146.0,129.0,1.0,994.0,0.0,0.0,0.0,0.0,0.0,20,23,0,SHORT,10,autumn,evening,234,7,16,0
2018-04-20,DL,978,DL,978,11697,FLL,10721,BOS,-1.0,-3.0,0.0,195.0,193.0,164.0,1.0,1237.0,0.0,0.0,0.0,0.0,0.0,19,23,0,SHORT,4,spring,evening,37,3,7,0
2018-09-17,AA,16,AA,16,14771,SFO,12478,JFK,-3.0,-28.0,0.0,355.0,330.0,288.0,1.0,2586.0,0.0,0.0,0.0,0.0,0.0,11,20,0,SHORT,9,autumn,morning,153,0,1,0
2018-01-29,AA,1742,AA,1742,14100,PHL,12451,JAX,32.0,33.0,0.0,148.0,149.0,118.0,1.0,742.0,32.0,0.0,1.0,0.0,0.0,8,11,1,SHORT,1,winter,morning,152,0,1,1
2019-09-26,UA,5133,OO,5133,14120,PIR,11292,DEN,4.0,-12.0,0.0,94.0,78.0,65.0,1.0,385.0,0.0,0.0,0.0,0.0,0.0,14,14,0,SHORT,9,autumn,afternoon,76,8,18,0
2019-09-09,DL,4003,OO,4003,12953,LGA,11042,CLE,-3.0,-9.0,0.0,100.0,94.0,75.0,1.0,419.0,0.0,0.0,0.0,0.0,0.0,6,8,0,SHORT,9,autumn,morning,55,3,18,0
2018-07-31,UA,3949,ZW,3949,12323,ILM,12264,IAD,-11.0,-8.0,0.0,73.0,76.0,62.0,1.0,323.0,0.0,0.0,0.0,0.0,0.0,10,11,0,SHORT,7,summer,morning,138,8,26,0
2019-02-03,AA,2675,AA,2675,10693,BNA,11298,DFW,-5.0,-10.0,0.0,135.0,130.0,80.0,1.0,631.0,0.0,0.0,0.0,0.0,0.0,19,21,0,SHORT,2,winter,evening,77,0,1,0
2019-10-07,UA,3846,ZW,3846,13930,ORD,11111,COU,-8.0,-16.0,0.0,90.0,82.0,48.0,1.0,315.0,0.0,0.0,0.0,0.0,0.0,19,20,0,SHORT,10,autumn,evening,63,8,26,0
2018-08-27,UA,2017,UA,2017,12266,IAH,14683,SAT,-2.0,-11.0,0.0,59.0,50.0,31.0,1.0,191.0,0.0,0.0,0.0,0.0,0.0,11,12,0,SHORT,8,summer,morning,262,8,21,0
2019-08-28,DL,2132,DL,2132,10397,ATL,14683,SAT,-6.0,-12.0,0.0,143.0,137.0,115.0,1.0,874.0,0.0,0.0,0.0,0.0,0.0,9,10,0,SHORT,8,summer,morning,262,3,7,0
2019-04-12,UA,4989,C5,4989,14730,SDF,11618,EWR,190.0,176.0,0.0,133.0,119.0,95.0,1.0,642.0,0.0,0.0,28.0,0.0,148.0,22,0,1,SHORT,4,spring,night,97,8,5,1
2019-09-08,NK,808,NK,808,12889,LAS,10397,ATL,-7.0,-24.0,0.0,245.0,228.0,209.0,1.0,1747.0,0.0,0.0,0.0,0.0,0.0,8,15,0,SHORT,9,autumn,morning,16,7,16,0
2019-01-08,B6,2601,B6,2601,10792,BUF,12478,JFK,131.0,123.0,0.0,90.0,82.0,60.0,1.0,301.0,0.0,0.0,0.0,0.0,123.0,19,20,1,SHORT,1,winter,evening,153,2,4,1
2018-06-26,DL,4508,OO,4508,14747,SEA,10713,BOI,-5.0,-11.0,0.0,92.0,86.0,56.0,1.0,399.0,0.0,0.0,0.0,0.0,0.0,7,10,0,SHORT,6,summer,morning,36,3,18,0
2018-10-11,AA,6022,CP,6022,12892,LAX,15919,XNA,-4.0,-18.0,0.0,191.0,177.0,152.0,1.0,1371.0,0.0,0.0,0.0,0.0,0.0,8,13,0,SHORT,10,autumn,morning,316,0,6,0
